TUCASEID,TULINENO,TUYEAR,TUMONTH,TEABSRSN,TEERN,TEERNH1O,TEERNH2,TEERNHRO,TEERNHRY,TEERNPER,TEERNRT,TEERNUOT,TEERNWKP,TEHRFTPT,TEHRUSL1,TEHRUSL2,TEHRUSLT,TEIO1COW,TEIO1ICD,TEIO1OCD,TELAYAVL,TELAYLK,TELFS,TELKAVL,TELKM1,TEMJOT,TERET1,TESCHENR,TESCHFT,TESCHLVL,TESPEMPNOT,TESPUHRS,TRCHILDNUM,TRDPFTPT,TRDTIND1,TRDTOCC1,TRERNHLY,TRERNUPD,TRERNWA,TRHERNAL,TRHHCHILD,TRHOLIDAY,TRIMIND1,TRMJIND1,TRMJOCC1,TRMJOCGR,TRNHHCHILD,TRNUMHOU,TROHHCHILD,TRSPFTPT,TRSPPRES,TRTALONE,TRTALONE_WK,TRTCC,TRTCCC,TRTCCC_WK,TRTCCTOT,TRTCHILD,TRTCOC,TRTEC,TRTFAMILY,TRTFRIEND,TRTHH,TRTHHFAMILY,TRTNOCHILD,TRTNOHH,TRTO,TRTOHH,TRTOHHCHILD,TRTONHH,TRTONHHCHILD,TRTSPONLY,TRTSPOUSE,TRTUNMPART,TRWERNAL,TRYHHCHILD,TTHR,TTOT,TTWK,TUABSOT,TUBUS,TUBUS1,TUBUS2OT,TUBUSL1,TUBUSL2,TUBUSL3,TUBUSL4,TUCC2,TUCC4,TUCC5B_CK,TUCC5_CK,TUCC9,TUDIARYDATE,TUDIARYDAY,TUDIS,TUDIS1,TUDIS2,TUECYTD,TUELDER,TUELFREQ,TUELNUM,TUERN2,TUERNH1C,TUFINLWGT,TUFWK,TUIO1MFG,TUIODP1,TUIODP2,TUIODP3,TULAY,TULAY6M,TULAYAVR,TULAYDT,TULK,TULKAVR,TULKDK1,TULKDK2,TULKDK3,TULKDK4,TULKDK5,TULKDK6,TULKM2,TULKM3,TULKM4,TULKM5,TULKM6,TULKPS1,TULKPS2,TULKPS3,TULKPS4,TULKPS5,TULKPS6,TURETOT,TUSPABS,TUSPUSFT,TUSPWK,TXABSRSN,TXERN,TXERNH1O,TXERNH2,TXERNHRO,TXERNHRY,TXERNPER,TXERNRT,TXERNUOT,TXERNWKP,TXHRFTPT,TXHRUSL1,TXHRUSL2,TXHRUSLT,TXIO1COW,TXIO1ICD,TXIO1OCD,TXLAYAVL,TXLAYLK,TXLFS,TXLKAVL,TXLKM1,TXMJOT,TXRET1,TXSCHENR,TXSCHFT,TXSCHLVL,TXSPEMPNOT,TXSPUHRS,TXTCC,TXTCCTOT,TXTCOC,TXTHH,TXTNOHH,TXTO,TXTOHH,TXTONHH,TREMODR
20220201221095,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,1,20,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,3,2,2,1,345,345,0,0,0,0,190,0,-1,450,0,0,445,190,0,0,0,0,0,0,190,445,0,-1,-1,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220220,1,-1,-1,-1,-1,2,-1,-1,-1,-1,3246751.181547,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220201221097,1,2022,2,-1,-1,4858,-1,10,1,1,-1,2,-1,-1,010,-1,010,4,3490,0845,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,45,3,2,9,2,4858,1,48580,0,1,0,4,4,1,1,2,5,1,1,1,405,615,155,0,0,155,260,0,-1,290,0,155,290,0,0,155,155,260,0,0,30,165,0,0,7,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:00:00,21:45:00,-1,-1,-1,20220214,2,-1,-1,-1,2,1,7,1,-1,-1,16039907.191469,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220201221104,1,2022,2,-1,-1,-1,-1,-1,2,7,2,2,-1,-1,045,-1,045,4,6170,9130,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,0,1,23,22,-1,0,160000,-1,2,0,8,6,10,6,2,2,2,-1,3,50,50,0,0,0,505,505,505,-1,505,0,0,0,505,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220206,1,-1,-1,-1,-1,2,-1,-1,-1,-1,13031840.513903,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221107,1,2022,2,-1,-1,-1,-1,-1,2,3,2,2,-1,-1,040,-1,040,4,3580,7200,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,40,0,1,10,20,-1,0,130000,-1,2,0,4,4,8,5,2,2,2,1,1,70,70,0,0,0,0,0,0,-1,870,0,0,870,0,0,0,0,0,0,0,450,870,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220218,6,-1,-1,-1,-1,2,-1,-1,-1,-1,13694430.046006,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220201221108,1,2022,2,-1,-1,-1,-1,-1,2,7,2,2,-1,-1,040,-1,040,4,6870,5400,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,55,0,1,32,17,-1,1,60000,-1,2,0,11,8,5,3,2,2,2,1,1,0,0,0,0,0,0,0,0,-1,877,0,0,877,0,0,0,0,0,0,0,497,877,0,1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220227,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5231423.390580,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,11,13,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220201221110,1,2022,2,-1,7500,1500,-1,40,1,1,-1,1,-1,-1,040,-1,040,5,8191,4020,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,1,1,41,13,1500,0,67500,0,1,0,16,10,3,2,2,2,1,-1,3,460,460,0,0,500,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220214,2,-1,-1,-1,-1,2,-1,-1,-1,-1,6968641.715211,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,1,1,-1,1
20220201221112,1,2022,2,-1,-1,1500,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,5580,4700,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,60,0,1,22,16,1500,0,60000,0,2,0,7,5,4,3,2,2,2,1,1,450,915,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220203,5,-1,-1,-1,-1,2,-1,-1,-1,-1,8002201.048040,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220201221115,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,3,2,-1,1,385,385,0,0,0,0,0,0,-1,365,0,0,365,0,0,0,0,0,0,0,365,365,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220215,3,-1,-1,-1,-1,2,-1,-1,-1,-1,17044144.427490,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221120,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,145,145,0,0,0,0,0,0,-1,340,0,0,340,0,0,0,0,0,0,0,340,340,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220208,3,-1,-1,-1,-1,2,-1,-1,-1,-1,7959783.692721,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221121,1,2022,2,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,015,055,1,3580,0110,-1,-1,1,-1,-1,1,-1,2,-1,-1,-1,-1,2,1,10,1,-1,0,275000,-1,1,0,4,4,1,1,2,4,1,-1,3,20,20,0,0,0,0,385,0,-1,385,0,0,385,0,0,0,0,385,0,0,0,0,0,0,7,0,0,0,-1,1,-1,-1,1,-1,-1,-1,06:30:00,21:00:00,-1,-1,-1,20220214,2,-1,-1,-1,-1,2,-1,-1,-1,-1,11024163.685312,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,0,0,0,-1,0,0,-1,1
20220201221122,1,2022,2,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,7270,0440,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,3,1,36,1,-1,0,96153,-1,1,0,13,9,1,1,2,5,1,1,1,48,448,543,0,0,543,482,0,-1,482,0,543,482,0,0,543,543,482,0,0,0,284,0,0,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:15:00,21:30:00,-1,-1,-1,20220204,6,-1,-1,-1,-1,2,-1,-1,-1,-1,18612291.786199,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220201221132,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,020,-1,020,6,7071,0410,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,50,2,2,34,1,-1,-1,-1,-1,1,0,12,8,1,1,2,4,1,1,1,405,405,540,0,0,540,270,0,-1,270,180,540,270,0,0,540,540,270,0,0,0,270,0,-1,8,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-2,21:15:00,-1,-1,-1,20220212,7,-1,-1,-1,-1,2,-1,-1,-1,-1,4864091.745089,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220201221142,1,2022,2,-1,-1,3700,-1,38,1,1,-1,2,-1,-1,038,-1,038,4,6991,0440,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,1,33,1,3700,0,140600,0,2,0,11,8,1,1,2,3,2,-1,1,180,180,0,0,0,0,0,0,-1,410,0,0,410,0,0,0,0,0,0,0,140,410,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220213,1,-1,-1,-1,-1,2,-1,-1,-1,-1,12024347.988498,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221145,1,2022,2,-1,-1,-1,-1,-1,2,3,2,2,-1,-1,040,-1,040,4,8680,0630,-1,-1,1,-1,-1,2,-1,1,2,2,1,40,3,1,46,2,-1,0,85000,-1,1,0,18,11,1,1,2,5,1,1,1,180,180,75,0,540,75,225,0,-1,225,0,75,225,0,0,75,75,225,0,0,0,110,0,0,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:45:00,20:50:00,-1,-1,-1,20220221,2,-1,-1,-1,-1,2,-1,-1,-1,-1,13695030.526852,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1
20220201221146,1,2022,2,-1,-1,-1,-1,-1,2,6,2,2,48,-1,005,-1,005,5,9160,0630,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,2,49,2,-1,1,4166,-1,2,0,20,12,1,1,2,2,2,-1,1,0,0,0,0,0,0,0,0,-1,870,0,0,870,0,0,0,0,0,0,0,600,870,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220213,1,-1,-1,-1,-1,2,-1,-1,-1,-1,8101186.576344,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221153,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,760,760,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220206,1,-1,-1,-1,2,1,3,1,-1,-1,1817793.584739,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221170,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,3,780,780,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220219,7,-1,-1,-1,-1,2,-1,-1,-1,-1,4753969.247568,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221172,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,015,-1,015,7,7270,2100,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,2,36,7,-1,-1,-1,-1,2,0,13,9,2,1,2,2,2,-1,1,199,543,0,0,0,0,0,0,-1,375,102,0,375,0,0,0,0,0,0,0,375,375,0,-1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20220208,3,-1,-1,-1,-1,2,-1,-1,-1,-1,10772341.951818,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221174,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,755,755,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220205,7,-1,-1,-1,-1,2,-1,-1,-1,-1,2394063.948597,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221182,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,1,1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,2,7,2,-1,3,382,382,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,10,0,0,0,2,2,-1,-1,-1,-1,-1,-1,08:00:00,01:00:00,1,-1,-1,20220226,7,-1,-1,-1,-1,2,-1,-1,-1,-1,28070621.384354,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,1
20220201221184,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,3,2,-1,1,165,165,0,0,0,0,0,0,-1,420,0,0,420,0,0,0,0,0,0,0,420,420,0,-1,-1,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220206,1,-1,-1,1,-1,2,-1,-1,-1,-1,3784106.619926,2,-1,-1,-1,-1,2,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221204,1,2022,2,-1,-1,-1,1300,-1,1,3,1,2,-1,-1,040,-1,040,4,8090,5740,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,50,2,1,42,17,1300,1,22500,0,1,0,16,10,5,3,2,4,1,1,1,550,550,180,0,0,180,230,0,-1,230,0,180,230,0,0,180,180,230,0,0,0,0,0,0,3,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,09:00:00,-1,-1,-1,-1,20220205,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3811157.442792,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220201221209,1,2022,2,-1,-1,1500,-1,40,1,1,-1,2,-1,1,-4,-1,-4,4,8170,3602,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,40,0,1,42,11,1500,0,60000,0,2,0,16,10,3,2,2,2,2,1,1,152,152,0,0,793,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220212,7,-1,-1,-1,2,1,5,2,-1,-1,4071386.102329,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20220201221210,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,780,780,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220205,7,-1,-1,-1,-1,2,-1,-1,-1,-1,2317879.557431,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221214,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,035,-1,035,7,6890,0910,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,35,2,1,32,2,-1,-1,-1,-1,1,0,11,8,1,1,2,7,1,1,1,110,170,845,0,0,845,568,0,-1,688,298,845,688,298,0,845,845,568,0,0,90,658,0,-1,3,0,0,0,-1,1,-1,-1,1,2,-1,-1,07:30:00,21:45:00,-1,-1,-1,20220226,7,-1,-1,-1,-1,2,-1,-1,-1,-1,9951454.056172,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20220201221218,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,300,300,0,0,0,0,0,0,-1,660,0,0,660,0,0,0,0,0,0,0,660,660,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220218,6,-1,-1,-1,-1,2,-1,-1,-1,-1,6985156.569464,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20220201221220,1,2022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,5,5,0,0,0,0,0,0,-1,925,0,0,925,0,0,0,0,0,0,0,645,925,0,-1,-1,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20220218,6,-1,-1,-1,2,1,3,2,-1,-1,9951777.532763,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
